,p_mp
1998-01-21 17:30:00-07:00,3.8250988925627563
1998-01-21 18:30:00-07:00,0.0
1998-01-21 19:30:00-07:00,0.0
1998-01-21 20:30:00-07:00,0.0
1998-01-21 21:30:00-07:00,0.0
1998-01-21 22:30:00-07:00,0.0
1998-01-21 23:30:00-07:00,0.0
1998-01-22 00:30:00-07:00,0.0
1998-01-22 01:30:00-07:00,0.0
1998-01-22 02:30:00-07:00,0.0
1998-01-22 03:30:00-07:00,0.0
1998-01-22 04:30:00-07:00,0.0
1998-01-22 05:30:00-07:00,0.0
1998-01-22 06:30:00-07:00,0.0
1998-01-22 07:30:00-07:00,0.0
1998-01-22 08:30:00-07:00,2.69710033609549
1998-01-22 09:30:00-07:00,12.638017913321333
1998-01-22 10:30:00-07:00,16.946837595110132
1998-01-22 11:30:00-07:00,24.477139754645517
1998-01-22 12:30:00-07:00,25.6
1998-01-22 13:30:00-07:00,25.41277166287809
1998-01-22 14:30:00-07:00,23.038004011283974
1998-01-22 15:30:00-07:00,18.672684609444374
1998-01-22 16:30:00-07:00,12.292674150236309
1998-01-22 17:30:00-07:00,3.905802430816803
1998-01-22 18:30:00-07:00,0.0
1998-01-22 19:30:00-07:00,0.0
1998-01-22 20:30:00-07:00,0.0
1998-01-22 21:30:00-07:00,0.0
1998-01-22 22:30:00-07:00,0.0
1998-01-22 23:30:00-07:00,0.0
1998-01-23 00:30:00-07:00,0.0
1998-01-23 01:30:00-07:00,0.0
1998-01-23 02:30:00-07:00,0.0
1998-01-23 03:30:00-07:00,0.0
1998-01-23 04:30:00-07:00,0.0
1998-01-23 05:30:00-07:00,0.0
1998-01-23 06:30:00-07:00,0.0
1998-01-23 07:30:00-07:00,0.0
1998-01-23 08:30:00-07:00,7.843576922011467
1998-01-23 09:30:00-07:00,15.490598142919888
1998-01-23 10:30:00-07:00,20.92762385739239
1998-01-23 11:30:00-07:00,24.261343107424608
1998-01-23 12:30:00-07:00,25.6
1998-01-23 13:30:00-07:00,25.019104068365696
1998-01-23 14:30:00-07:00,22.512666020725355
1998-01-23 15:30:00-07:00,18.27168711137811
1998-01-23 16:30:00-07:00,12.094223785890255
1998-01-23 17:30:00-07:00,3.8303487752040897
1998-01-23 18:30:00-07:00,0.0
1998-01-23 19:30:00-07:00,0.0
1998-01-23 20:30:00-07:00,0.0
1998-01-23 21:30:00-07:00,0.0
1998-01-23 22:30:00-07:00,0.0
1998-01-23 23:30:00-07:00,0.0
1998-01-24 00:30:00-07:00,0.0
1998-01-24 01:30:00-07:00,0.0
1998-01-24 02:30:00-07:00,0.0
1998-01-24 03:30:00-07:00,0.0
1998-01-24 04:30:00-07:00,0.0
